t,B_geo,B_drift,B_ou,B_spoof,B_total,phi,decoherence_envelope,P_clean,P_noisy,shot_counts,NN_recovered,Ablation_PINN_recovered,Bayesian_PINN_mean,Bayesian_PINN_std,Bayesian_PINN_phi
0.0,0.1602351621852812,0.0,0.0,0.0,0.1602351621852812,0.0032047032437056,0.86,0.0700022080745294,0.0696477870948667,21,0.37088355,0.51875407,0.2299912,0.41399354,-0.5489076
0.01,0.1780063527981066,0.0001279645233995,0.0089408547542021,0.0,0.1870751720757083,0.0069462066852197,0.8598566786104476,0.0700820326285383,0.0820328935232208,24,0.41020727,0.60969055,0.2298201,0.41434056,-0.54707783
0.02,0.1947598659360078,0.0002559286213934,0.0063313957939391,0.0,0.2013471903513404,0.0109731504922465,0.8597133811058029,0.0701691887162934,0.0702977788186651,15,0.3650805,0.5086753,0.22944169,0.41384554,-0.54529876
0.03,0.2104584518435502,0.0003838918685781,0.0179043156365334,0.0,0.2287466593486618,0.0155480836792198,0.8595701074820856,0.0702668939563895,0.0874185626183159,21,0.42284963,0.63782084,0.22888133,0.4143552,-0.5434598
0.04,0.2250743723604317,0.0005118538395543,0.0450771447907846,0.0,0.2706633709907708,0.0209613510990352,0.8594268577353157,0.0703809710408454,0.1030088768702914,21,0.4865266,0.75786626,0.22824419,0.41482687,-0.5416233
0.05,0.2385895413808922,0.0006398141089287,0.040253842591089,0.0,0.27948319808091,0.0265510150606534,0.8592836318615141,0.0705096145470243,0.0670667711281595,12,0.34330022,0.46077377,0.22758591,0.4134851,-0.5398952
0.06,0.2509955655464329,0.0007677722513162,0.035495950491024,0.0,0.2872592882887733,0.0322962008264289,0.8591404298567025,0.070653796043399,0.0622993084382385,17,0.32567033,0.41647917,0.22695017,0.4132467,-0.53810173
0.07,0.2622936850246432,0.0008957278413421,0.0634425858385283,0.0,0.3266319987045136,0.0388288408005191,0.8589972517169028,0.0708251064679325,0.0925388536608338,16,0.4268888,0.648687,0.22629502,0.41418216,-0.53623825
0.08,0.2724946152915541,0.0010236804536439,0.0763999360544605,0.0,0.3499182317996587,0.0458272054365123,0.8588540974381379,0.071023799275377,0.0627937560382229,16,0.31947795,0.40537855,0.2256247,0.41310036,-0.53449565
0.09,0.2816182918891497,0.0011516296628738,0.0669179979708961,0.0,0.3496879195229198,0.0528209638269707,0.8587109670164313,0.0712433397824759,0.0939167275870917,27,0.4241615,0.64457273,0.22500156,0.41405416,-0.5326312
0.1,0.2896935211621699,0.0012795750437002,0.0757806857828364,0.0,0.3667537819887065,0.0601560394667448,0.8585678604478073,0.0714925709848413,0.070521321609073,20,0.33449316,0.45020974,0.22436921,0.413186,-0.5308763
0.11,0.2967575409780569,0.0014075161708099,0.0664161280541438,0.0,0.3645811852030107,0.0674476631708051,0.8584247777282905,0.0717635248510061,0.0549505487365269,21,0.28829095,0.32391882,0.22371556,0.41261756,-0.5291038
0.12,0.302855496390118,0.0015354526189107,0.0571363747611482,0.0,0.361527323770177,0.0746782096462086,0.8582817188539065,0.0720552084434451,0.1247529780989913,27,0.5613991,0.87632376,0.2230741,0.41487834,-0.52716243
0.13,0.3080398361064566,0.0016633839627326,0.0607203545900614,0.0,0.3704235746592506,0.0820866811393936,0.8581386838206813,0.0723754290519195,0.0855433938685263,17,0.37406322,0.54645944,0.22242965,0.4134269,-0.5254425
0.14,0.3123696364662878,0.0017913097770305,0.0254615853992552,0.0,0.3396225316425735,0.0888791317722451,0.8579956726246419,0.0726954827672436,0.0737514107342401,22,0.32909924,0.44558746,0.22177039,0.41296324,-0.52366406
0.15,0.3159098603919157,0.001919229636586,-0.0059306669888693,0.0,0.3118984230396324,0.0951171002330377,0.8578526852618157,0.0730124996022125,0.0675778885394171,18,0.30650982,0.39030382,0.22114323,0.41269034,-0.52187467
0.16,0.3187305594707001,0.0020471431162095,-0.015971778510857,0.0,0.3048059240760526,0.1012132187145588,0.8577097217282308,0.073339883968452,0.0909910405293509,23,0.38274825,0.5676137,0.22047342,0.41335297,-0.52002954
0.17,0.320906027919441,0.0021750497907422,-0.0339871196669801,0.0,0.2890939580432031,0.1069950978754229,0.857566782019916,0.073668614066037,0.0470695133742946,15,0.2502422,0.22271642,0.21981847,0.4119325,-0.5183101
0.18,0.3225139176873524,0.0023029492350584,-0.0278718415647609,0.0,0.2969450253576499,0.1129339983825759,0.8574238661329008,0.0740190773111958,0.080501275624746,26,0.33575556,0.4688725,0.21918155,0.41285124,-0.5164489
0.19,0.3236343243578133,0.0024308410240671,-0.0438400050630185,0.0,0.2822251603188619,0.1185785015889531,0.8572809740632151,0.0743695107193536,0.059975708754677,16,0.2713235,0.30333388,0.21854407,0.4121526,-0.5146862
0.2,0.3243488538090425,0.0025587247327145,-0.068669631618703,0.0,0.2582379469230542,0.1237432605274142,0.85713810580689,0.074707971512043,0.062553296846489,17,0.27415505,0.31547216,0.21790631,0.4121516,-0.5128816
0.21,0.3247396797865737,0.0026865999359859,-0.0413609137512625,0.0,0.2860653659712971,0.1294645678468401,0.8569952613599567,0.0750883966322695,0.0812765651081346,22,0.32653394,0.45273268,0.2172825,0.4126334,-0.511048
0.22,0.3248886026238476,0.0028144662089075,-0.0448665148243781,0.0,0.2828365540083771,0.1351212989270077,0.8568524407184476,0.0754788853871691,0.0729850927512115,18,0.29586148,0.38060945,0.2166475,0.4123042,-0.50926334
0.23,0.3248761193205249,0.0029423231265489,-0.0430453091898664,0.0,0.2847731332572076,0.1408167615921518,0.856709643878395,0.0758851658149436,0.0952792359023119,20,0.37086186,0.549623,0.21601598,0.412906,-0.5074233
0.24,0.3247805150515866,0.003070170264025,-0.0681096648676454,0.0,0.2597410204479662,0.1460115820011111,0.8565668708358327,0.0762738285386362,0.0705816373636992,19,0.28117827,0.34751835,0.21537392,0.41207963,-0.50566924
0.25,0.3246769859353957,0.0031980071964978,-0.0769890734333854,0.0,0.250885919698508,0.1510293003950813,0.8564241215867946,0.0766623895203651,0.0879828159846563,22,0.33443585,0.47626632,0.21472485,0.41251758,-0.50383914
0.26,0.3246368025383379,0.0033258334991787,-0.0739531143272572,0.0,0.2540095217102594,0.1561094908292865,0.8562813961273155,0.0770656472128341,0.0712224462849392,16,0.27551702,0.3379325,0.21409148,0.41194594,-0.50207037
0.27,0.324726523141199,0.0034536487473306,-0.0936726316774406,0.0,0.234507540211089,0.1607996416335083,0.8561386944534307,0.077452931298842,0.0574309651181529,13,0.23664796,0.22714588,0.2134404,0.41148984,-0.5002951
0.28,0.3250072652429926,0.0035814525162698,-0.0856454868195731,0.0,0.2429432309396894,0.165658506252302,0.8559960165611764,0.0778612928857352,0.0629394177066259,18,0.24599838,0.2608775,0.21279742,0.41156635,-0.4984873
0.29,0.3255340431374297,0.0037092443813682,-0.0953007691660473,0.0,0.2339425183527505,0.1703373566193571,0.8558533624465893,0.0782664294551963,0.0792815254773684,20,0.2886582,0.37842923,0.21216284,0.41194785,-0.49666137
0.3,0.3263551786725454,0.0038370239180551,-0.0992646962785847,0.0,0.2309275063120158,0.1749559067455974,0.8557107321057068,0.0786761820011891,0.0690704778420286,16,0.2545902,0.29274422,0.211528,0.4115871,-0.4948807
0.31,0.3275117915029722,0.0039647907018195,-0.1087553418989529,0.0,0.2227212403058387,0.1794103315517141,0.8555681255345668,0.0790822607975607,0.0606785339498706,19,0.22985196,0.22281313,0.21090394,0.4112897,-0.49309665
0.32,0.3290373742756053,0.0040925443082121,-0.0739461374621562,0.0,0.2591837811216613,0.1845940071741474,0.8554255427292082,0.0795537048116662,0.0893812181295581,19,0.3115092,0.4359206,0.21029326,0.41200688,-0.49125096
0.33,0.3309574572623092,0.0042202843128474,-0.0731908146516999,0.0,0.2619869269234567,0.1898337457126165,0.8552829836856704,0.0800408223577093,0.0718665668625693,14,0.2512194,0.2925427,0.2096539,0.41144302,-0.4894832
0.34,0.3332893659778427,0.0043480102914055,-0.0912415353751081,0.0,0.2463958408941401,0.1947616625304993,0.8551404483999931,0.0805134939203094,0.073357886934666,21,0.2517326,0.29677087,0.20902726,0.4114101,-0.48768348
0.35,0.3360420743078433,0.0044757218196344,-0.0752039662296868,0.0,0.2653138298977909,0.2000679391284551,0.8549979368682175,0.081028320076693,0.103886540220178,26,0.35656518,0.53004295,0.2084161,0.41219345,-0.48583528
0.36,0.3392161546314172,0.0046034184733521,-0.0961638983850644,0.0,0.2476556747197049,0.2050210526228492,0.8548554490863843,0.0815240230844818,0.0702073390800523,16,0.23562941,0.25865415,0.20777884,0.41118246,-0.48409477
0.37,0.3428038253668367,0.0047310998284485,-0.0911061410467804,0.0,0.2564287841485048,0.2101496283058193,0.8547129850505361,0.0820454732717623,0.0793901301240549,22,0.2584207,0.32164434,0.20714991,0.4113524,-0.48228332
0.38,0.3467890953084065,0.0048587654608873,-0.1251502703724848,0.0,0.226497590396809,0.2146795801137554,0.8545705447567151,0.0825231871786358,0.0956231161482571,23,0.31077287,0.44179547,0.20652522,0.41172168,-0.48046058
0.39,0.3511480030691605,0.0049864149467083,-0.1473680906026281,0.0,0.2087663274132407,0.2188549066620203,0.854428128200965,0.0829763999614562,0.0800840675155059,20,0.25299805,0.3127314,0.20587742,0.41122517,-0.47868973
0.4,0.35584894890901,0.0051140478620297,-0.1418351191338484,0.0,0.2191278776371913,0.2232374642147641,0.8542857353793296,0.0834563298809691,0.0761349818683344,24,0.23741767,0.27535343,0.20523845,0.41105074,-0.47689995
0.41,0.360853115222442,0.0052416637830494,-0.126627946585624,0.0,0.2394668324198674,0.2280268008631614,0.8541433662878535,0.0839833474160642,0.0836349357917426,20,0.25662693,0.32595232,0.20461278,0.41117334,-0.47509238
0.42,0.3661149709946755,0.0053692622860477,-0.1218338402452986,0.0,0.2496503930354245,0.2330198087238699,0.8540010209225822,0.0845398154231211,0.0727357910047475,22,0.22053985,0.23550972,0.20398201,0.41082427,-0.4733136
0.43,0.3715828546207178,0.0054968429473891,-0.1222707524849754,0.0,0.2548089450831315,0.2381159876255326,0.8538586992795614,0.0851168524324961,0.0581454342199445,12,0.18255839,0.12104683,0.20335017,0.41040686,-0.4715403
0.44,0.377199628627876,0.0056244053435245,-0.1260399638470354,0.0,0.2567840701243651,0.2432516690280199,0.8537164013548381,0.0857085428256363,0.0856954670983933,24,0.25186312,0.32062617,0.20272952,0.41101053,-0.4697034
0.45,0.3829033990581471,0.005751949050993,-0.1509518201617141,0.0,0.2377035279474259,0.2480057395869684,0.853574127144459,0.0862709635348671,0.0918145747960662,24,0.26889446,0.36130738,0.20211735,0.41109633,-0.46789894
0.46,0.3886282915609958,0.005879473646424,-0.1618711663406358,0.0,0.232636598866784,0.2526584715643041,0.8534318766444726,0.0868317455772482,0.0750610969613589,15,0.21230361,0.22512862,0.20149086,0.4106058,-0.46612945
0.47,0.3943052756269264,0.0060069787065395,-0.1679774034723134,0.0,0.2323348508611525,0.2573051685815271,0.8532896498509271,0.0874006396961589,0.0879878297583461,21,0.2479626,0.31720987,0.20088118,0.41085485,-0.46431562
0.48,0.3998630278646422,0.0061344638081559,-0.1466815084534967,0.0,0.2593159832193014,0.2624914882459132,0.8531474467598722,0.0880379340780507,0.1120463129651054,32,0.3374512,0.50096256,0.20027222,0.41141012,-0.4624846
0.49,0.4052288247951617,0.0062619285281862,-0.1385161788771422,0.0,0.2729745744462056,0.2679509797348373,0.8530052673673573,0.0887169375430259,0.073758501150411,22,0.19792238,0.19454885,0.19965467,0.41037256,-0.46074814
0.5,0.41032945530964,0.0063893724436418,-0.16838093325883,0.0,0.2483378944944518,0.2729177376247263,0.8528631116694333,0.0893512974680507,0.0826521165365152,23,0.21957263,0.2549817,0.19903524,0.410515,-0.45894104
0.51,0.4150921427173715,0.0065167951316348,-0.1602742792107295,0.0,0.2613346586382769,0.2781444307974918,0.8527209796621513,0.0900260017223442,0.1180169790002799,29,0.35179105,0.5274342,0.19841298,0.41134265,-0.4570946
0.52,0.4194454661988924,0.0066441961693801,-0.1650420574888783,0.0,0.2610476048793942,0.2833653828950797,0.8525788713415633,0.0907110061483782,0.1058620977791932,26,0.29459718,0.42262644,0.19779193,0.41094902,-0.45531982
0.53,0.4233202714774856,0.0067715751341971,-0.1749985857182857,0.0,0.255093260893397,0.2884672481129476,0.8524367867037218,0.091392505885842,0.0836327723440455,24,0.211392,0.2416423,0.19717756,0.41033483,-0.45355907
0.54,0.4266505606307473,0.006898931603512,-0.1616259316119532,0.0,0.2719235606223061,0.2939057193253938,0.8522947257446799,0.0921259552003682,0.0914622361726276,27,0.23283388,0.29504317,0.196575,0.41045135,-0.45175457
0.55,0.4293743511810464,0.0070262651548599,-0.1408859901302648,0.0,0.2955146262056415,0.2998160118495066,0.8521526884604916,0.0929305613781959,0.11666025086103,29,0.32862127,0.48769468,0.19593856,0.41100615,-0.44992545
0.56,0.4314344949273911,0.0071535753658865,-0.1222209871194146,0.0,0.316367083173863,0.3061433535129839,0.8520106748472114,0.0938026378949667,0.087661429210518,23,0.21274585,0.25175816,0.19533542,0.41022694,-0.44817418
0.5700000000000001,0.4327794474079362,0.0072808618143506,-0.13567691921131,0.0,0.3043833900109768,0.3122310213132034,0.8518686849008944,0.0946593240251731,0.1196365906493728,24,0.33375642,0.49730802,0.19471897,0.41093463,-0.44633648
0.58,0.4333639794075529,0.0074081240781259,-0.1394111035672792,0.0,0.3013609999183996,0.3182582413115714,0.8517267186175964,0.0955226992556995,0.0902829938787569,23,0.21368617,0.25812358,0.19407226,0.41015345,-0.44458565
0.59,0.4331498225429103,0.0075353617352029,-0.1315663119038568,0.0,0.3091188723742565,0.3244406187590565,0.8515847759933741,0.0964215442922252,0.1545835339324033,34,0.5099995,0.76365495,0.19344813,0.41171435,-0.44270104
0.6,0.4321062416617595,0.0076625743636912,-0.1122303544049522,0.0,0.3275384616204985,0.3309913879914665,0.8514428570242845,0.0973864639960161,0.0914241468227479,27,0.2098811,0.25313407,0.19284245,0.41004673,-0.441
0.61,0.4302105275760031,0.0077897615418216,-0.1193403809017006,0.0,0.318659908216124,0.3373645861557889,0.8513009617063855,0.098343323058977,0.0553401947252595,19,0.11767851,-0.018501513,0.19221076,0.409247,-0.43925497
0.62,0.4274484045012827,0.0079169228479476,-0.1210711473394763,0.0,0.314294180009754,0.343650469755984,0.8511590900357353,0.0993036644830113,0.1076527284096935,31,0.26143548,0.36622033,0.19159564,0.41028383,-0.4373949
0.63,0.4238143474900697,0.0080440578605481,-0.1393507163825019,0.0,0.2925076889681159,0.3495006235353464,0.8510172420083932,0.1002160001806607,0.1119258073774416,25,0.27490512,0.3931168,0.19095127,0.41031507,-0.43559816
0.64,0.4193118061107684,0.0081711661582292,-0.1590012009447902,0.0,0.2684817713242075,0.3548702589618305,0.8508754176204193,0.1010706436286404,0.0952919690763224,19,0.20771472,0.2555333,0.19034508,0.40987036,-0.43382916
0.65,0.4139533316317986,0.0082982473197261,-0.14222921992894,0.0,0.2800223590225847,0.3604707061422822,0.8507336168678734,0.1019711325109527,0.0960825965525683,27,0.20661885,0.25480136,0.18973726,0.40982267,-0.43203706
0.66,0.407760606006177,0.008425300923905,-0.1158968049456245,0.0,0.3002891019844576,0.3664764881819714,0.8505918397468171,0.1029455529863112,0.0921294576428853,25,0.18964955,0.21750054,0.18913357,0.4096743,-0.43025142
0.67,0.4007643720076606,0.0085523265497659,-0.1156283802673046,0.0,0.2936883182901219,0.3723502545477739,0.8504500862533119,0.1039135526498616,0.11097222907745,32,0.2547932,0.35764682,0.18851794,0.41001973,-0.428437
0.68,0.3930042649326933,0.0086793237764436,-0.0960038049716395,0.0,0.3056797837374974,0.3784638502225238,0.8503083563834202,0.1049325676444407,0.0681040718345793,23,0.11842629,0.025716119,0.18789068,0.40908334,-0.42669973
0.6900000000000001,0.3845285473418013,0.0088062921832105,-0.088198305153665,0.0,0.3051365343713468,0.3845665809099508,0.8501666501332052,0.1059642848532546,0.1336209403733195,32,0.3495457,0.5241198,0.18729472,0.4104077,-0.424828
0.7000000000000001,0.375393749358323,0.0089332313494784,-0.0986197836169827,0.0,0.2857071970908186,0.3902807248517671,0.8500249674987305,0.1069474795918539,0.1120512436355459,28,0.24716125,0.3454082,0.18670075,0.4098436,-0.42306587
0.71,0.365664218060227,0.0090601408548003,-0.090783295639002,0.0,0.2839410632760252,0.3959595461172876,0.8498833084760605,0.1079373995912137,0.0782508557920865,20,0.1316202,0.07969742,0.18607767,0.40909764,-0.42131692
0.72,0.355411580481318,0.0091870202788729,-0.061873062951488,0.0,0.3027255378087028,0.4020140568734617,0.8497416730612602,0.1090020691996113,0.1316368215540394,38,0.32676715,0.48714256,0.18549527,0.410149,-0.41946292
0.73,0.3447141256708219,0.0093138692015381,-0.0616826453056221,0.0,0.2923453495667379,0.4078609638647965,0.8496000612503953,0.1100457365482654,0.1290544801819439,28,0.31004876,0.45956063,0.18487427,0.4100207,-0.4176774
0.74,0.3336561121351603,0.0094406872027856,-0.0326863437893441,0.0,0.3104104555486019,0.4140691729757685,0.8494584730395324,0.1111641113570792,0.0955222191434063,26,0.17087944,0.18952698,0.1842544,0.40924844,-0.4159283
0.75,0.3223270077932436,0.0095674738627545,-0.0794004900218033,0.0,0.2524939916341947,0.4191190528084524,0.8493169084247381,0.1120966686613127,0.1157785170977977,28,0.242463,0.34042177,0.18365774,0.40959695,-0.4141159
0.76,0.3108206703081788,0.0096942287617353,-0.0635343383277549,0.0,0.2569805607421592,0.4242586640232956,0.8491753674020801,0.1130544979524095,0.1153577631370633,34,0.23670422,0.33026212,0.18302807,0.40952384,-0.41232818
0.77,0.2992344763060036,0.0098209514801725,-0.0611097775320432,0.0,0.2479456502541329,0.4292175770283782,0.8490338499676269,0.1139903087741215,0.0992761977245595,26,0.17219889,0.19824949,0.18240605,0.40914083,-0.41055804
0.78,0.2876684085489662,0.0099476415986659,-0.0656669278437462,0.0,0.2319491223038858,0.433856559474456,0.8488923561174473,0.1148782055538319,0.101152743474863,25,0.1748833,0.20600373,0.18181959,0.40911695,-0.4087679
0.79,0.2762241105909795,0.0100742986979729,-0.0631287303402166,0.0,0.2231696789487358,0.4383199530534307,0.848750885847611,0.1157424718498809,0.0976749026166396,24,0.159384,0.17266393,0.18119226,0.40899265,-0.40698358
0.8,0.2650039188012187,0.010200922359011,-0.0980527329434397,0.0,0.1771521082167899,0.4418629952177665,0.8486094391541883,0.1164469608827333,0.1073245325188395,27,0.18944997,0.24034244,0.18058775,0.40911502,-0.40518543
0.81,0.2541098818945392,0.010327512162859,-0.1006831150297785,0.0,0.1637542790276197,0.4451380807983189,0.8484680160332501,0.1171070789980721,0.1387467699045852,34,0.3232408,0.48078203,0.17998369,0.40969265,-0.40336308
0.8200000000000001,0.243642778251745,0.0104540676907596,-0.0928958666896651,0.0,0.1612009792528395,0.4483621003833757,0.8483266164808678,0.1177617040037022,0.0879962545276044,26,0.118985906,0.079974286,0.17937988,0.40865237,-0.40163103
0.8300000000000001,0.2337011413471532,0.0105805885241212,-0.0650396796840073,0.0,0.1792420501872671,0.4519469413871211,0.848185240493114,0.1184868963562993,0.1234622212652759,31,0.2429404,0.34639758,0.17879307,0.40924618,-0.39980644
0.84,0.224380303524988,0.0107070742445201,-0.0734905079371989,0.0,0.1615968698323093,0.4551788787837673,0.8480438880660612,0.1191509512464387,0.1068338422017633,27,0.17234425,0.20986709,0.17818742,0.4088695,-0.39803723
0.85,0.2157714681807061,0.0108335244337024,-0.0870512709321241,0.0,0.1395537216822845,0.4579699532174129,0.8479025591957832,0.1197361002023672,0.1082488222103407,27,0.17371057,0.21416643,0.17757875,0.4088372,-0.3962491
0.86,0.207960820110346,0.0109599386735859,-0.094907705559062,0.0,0.1240130532248699,0.4604502142819103,0.8477612538783541,0.1202654658435828,0.1336806426078302,34,0.27717918,0.40644708,0.17696238,0.40926155,-0.3944365
0.87,0.2010286833935584,0.0110863165462623,-0.0771492134153774,0.0,0.1349657865244433,0.4631495300123992,0.8476199721098489,0.1208384689814658,0.1097214467130392,32,0.17151555,0.21230811,0.17637348,0.4087485,-0.39267516
0.88,0.1950487356783299,0.0112126576339993,-0.0701901790603955,0.0,0.1360712142519338,0.4658709542974379,0.8474787138863428,0.1214182620476353,0.1326239029746923,38,0.26383418,0.38453346,0.1757964,0.40911534,-0.39086634
0.89,0.1900872871429,0.0113389615192423,-0.0787782953108868,0.0,0.1226479533512554,0.468323913364463,0.8473374792039122,0.1219493207455076,0.0749912817693853,26,0.06320536,-0.058912918,0.1752094,0.40809444,-0.38913673
0.9,0.1862026317293076,0.0114652277846168,-0.0684759745281494,0.0,0.1291918849857749,0.4709077510641785,0.8471962680586339,0.1225076369226131,0.1582479141181435,38,0.38693228,0.57062334,0.17461641,0.40950587,-0.38726997
0.91,0.1834444774806878,0.01159145601293,-0.0658041529837547,0.0,0.1292317805098632,0.4734923866743757,0.8470550804465853,0.1230684514073586,0.1622756401168223,39,0.40504736,0.59451526,0.17400047,0.40952358,-0.38548145
0.92,0.181853461979028,0.0117176457871735,-0.047480187088882,0.0,0.1460909206773195,0.4764142050879221,0.8469139163638445,0.1236970650582763,0.1390288534946654,33,0.27761993,0.40763608,0.17338136,0.408992,-0.38372016
0.93,0.1814607579805245,0.0118437966905243,-0.0594761602529744,0.0,0.1338283944180744,0.4790907729762836,0.8467727758064904,0.1242808149091665,0.1560252295495374,39,0.36114278,0.5328124,0.17281191,0.40926263,-0.38191956
0.94,0.1822877733915944,0.0119699083063477,-0.0645711507283191,0.0,0.1296865309696231,0.4816845035956761,0.8466316587706022,0.1248508252940409,0.0915900693873826,30,0.08691259,0.029818125,0.1722044,0.40808508,-0.38019475
0.95,0.1843459487301957,0.0120959802181991,-0.0707573869498656,0.0,0.1256845419985292,0.4841981944356467,0.8464905652522603,0.125407408843825,0.1048669740985768,30,0.12428963,0.12294451,0.17157748,0.40823185,-0.37839863
0.96,0.1876366541851081,0.0122220120098256,-0.0961454312924206,0.0,0.1037132349025131,0.486272459133697,0.8463494952475452,0.1258792451116067,0.1231387350111173,31,0.18944278,0.25697577,0.17097448,0.40847248,-0.37659845
0.97,0.1921511873312482,0.0123480032651685,-0.0895173029828105,0.0,0.1149818876136062,0.4885720968859691,0.8462084487525383,0.1263972913977197,0.1422512160335015,36,0.27222827,0.39904934,0.17036633,0.40874967,-0.37479812
0.98,0.1978708714932603,0.0124739535683653,-0.0836098244933046,0.0,0.126735000568321,0.4911067968973355,0.8460674257633218,0.126964036276195,0.1106082714421757,29,0.13316101,0.14738008,0.16978967,0.40816444,-0.37304243
0.99,0.204767253683933,0.0125998625037512,-0.0823890496430807,0.0,0.1349780665446036,0.4938063582282275,0.8459264262759782,0.1275660446361446,0.1333332564348989,33,0.2217656,0.31640545,0.1692059,0.40847686,-0.3712399
1.0,0.212802399989865,0.0127257296558617,-0.0854993658736517,0.0,0.1400287637720749,0.496606933503669,0.845785450286591,0.1281909273251536,0.1368585704922229,35,0.23387554,0.3371692,0.1685987,0.40848035,-0.36945432
1.01,0.2219292852455279,0.0128515546094342,-0.1098217977912649,0.0,0.1249590420636973,0.4991061143449429,0.8456444977912442,0.1287575147027548,0.1264492455866163,32,0.183565,0.24988371,0.16799325,0.40825334,-0.36768052
1.02,0.2320922728394972,0.0129773369494105,-0.1159108193308593,0.0,0.1291587904580484,0.5016892901541039,0.8455035687860223,0.1293433171597954,0.1290499660060158,35,0.19070448,0.2634822,0.16741997,0.40824106,-0.36589625
1.03,0.2432276795438146,0.0131030762609381,-0.1205148845673745,0.0,0.1358158712373782,0.5044056075788514,0.8453626632670107,0.1299586019974817,0.109440381833459,25,0.11049736,0.1065718,0.16681,0.40789673,-0.3641298
1.04,0.2552644193594235,0.0132287721293728,-0.1333289244717041,0.0,0.1351642670170922,0.5071088929191933,0.8452217812302953,0.1305737471408883,0.1276432406958353,34,0.17676081,0.23959598,0.16621405,0.40811294,-0.3623337
1.05,0.2681247195369791,0.0133544241402805,-0.1344321268013243,0.0,0.1470470168759353,0.5100498332567119,0.845080922671963,0.1312404129058529,0.1520009610037525,43,0.28708822,0.4207037,0.16562021,0.40845406,-0.36053365
1.06,0.2817249011720217,0.013480031879439,-0.1253443776668447,0.0,0.169860555384616,0.5134470443644042,0.8449400875881006,0.1320046980775215,0.1118417618461752,31,0.10782589,0.10580351,0.16504192,0.4077853,-0.35878295
1.07,0.2959762160946129,0.0136055949328405,-0.0897008823465528,0.0,0.2198809286809006,0.5178446629380222,0.8447992759747963,0.1329819780214091,0.1364434057036562,36,0.20334248,0.28799683,0.16447408,0.40809068,-0.35698393
1.08,0.3107857311833901,0.0137311128866931,-0.0853475198039012,0.0,0.239169324266182,0.5226280494233458,0.8446584878281387,0.1340473353395664,0.1291155334604261,30,0.16721967,0.22510976,0.16389477,0.4079293,-0.3552087
1.09,0.3260572507388327,0.0138565853274231,-0.0795594212535388,0.0,0.2603544148127171,0.5278351377196002,0.8445177231442168,0.13521079839676,0.1596490340187824,41,0.3097429,0.45208192,0.16330129,0.40835518,-0.35340652
1.1,0.3416922671557029,0.0139820118416768,-0.079825395550407,0.0,0.2758488834469728,0.5333521153885397,0.8443769819191206,0.136450273333927,0.1540162213724122,40,0.2759257,0.40289208,0.16273516,0.40820637,-0.35163125
1.11,0.3575909298443069,0.0141073920163228,-0.1132856345858593,0.0,0.2584126872747704,0.5385203691340351,0.8442362641489406,0.1376248914475105,0.1529847889028484,43,0.26637486,0.38848191,0.16214031,0.40813524,-0.34985274
1.12,0.3736530221675077,0.0142327254384535,-0.1122335282770361,0.0,0.2756522193289251,0.5440334135206136,0.8440955698297681,0.1388841033116156,0.1500507910779549,36,0.24738519,0.3596389,0.16157447,0.40803576,-0.3480756
1.13,0.3897789360872656,0.0143580116953877,-0.1096342318663576,0.0,0.2945027159162958,0.5499234678389395,0.8439548989576947,0.1402369975130892,0.1562390741517193,42,0.27446452,0.39994547,0.16097537,0.40807828,-0.3462929
1.14,0.4058706342516192,0.0144832503746721,-0.0638158117114266,0.0,0.3565380729148648,0.5570542292972368,0.8438142515288132,0.1418784029000017,0.1316121656927039,34,0.15422858,0.20590112,0.16037086,0.4076697,-0.34453028
1.15,0.4218325894000485,0.0146084410640837,-0.0664167956193826,0.0,0.3700242348447496,0.5644547139941318,0.8436736275392163,0.1435983315624903,0.1779184469225823,41,0.38405743,0.5462958,0.15975823,0.40831852,-0.34272242
1.16,0.4375726912204662,0.0147335833516313,-0.0600923167165159,0.0,0.3922139578555817,0.5722989931512434,0.8435330269849981,0.1454385468342997,0.1428239099725916,35,0.19606826,0.27873272,0.15916824,0.40772575,-0.34096718
1.17,0.4530031111518971,0.014858676825558,-0.0599058822955373,0.0,0.4079559056819178,0.5804581112648818,0.8433924498622529,0.1473727645861778,0.1288984514274179,38,0.13127592,0.16627273,0.15857443,0.40749517,-0.33919773
1.18,0.4680411160893433,0.0149837210743429,-0.0801333575616991,0.0,0.402891479601987,0.5885159408569215,0.8432518961670759,0.1493061092883335,0.1154846271637703,35,0.076647215,0.058621146,0.15801094,0.40729442,-0.33742803
1.19,0.4826098225063981,0.0151087156867031,-0.0584807465733458,0.0,0.4392377916197554,0.5973006966893166,0.8431113658955626,0.1514338390813486,0.147665774598569,38,0.20658402,0.2962535,0.15742612,0.4076459,-0.3356327
1.2,0.4966388831608374,0.0152336602515958,-0.0441564619062437,0.0,0.4677160815061895,0.6066550183194405,0.8429708590438095,0.1537245738460362,0.1456033626215023,41,0.19272324,0.27426016,0.15684414,0.4075704,-0.33385736
1.21,0.5100650992816977,0.0153585543582203,-0.0293217746237346,0.0,0.4961018790161836,0.6165770558997641,0.8428303756079137,0.1561831362806335,0.1757513109715959,43,0.34432706,0.49085867,0.15628448,0.40795004,-0.33206478
